"x-entity";"Anarchism";"Antisemitism";"Capitalism";"Christianity";"Communism";"Conservatism";"Democracy";"Fascism";"Feminism";"Islamophobia";"Left-wing politics";"Liberalism";"Marxism";"Nationalism";"Neo-Nazism";"Protestantism";"Right-wing politics";"Secularism";"Socialism";"White supremacy"
"Dennis Ross (R)";"Dennis Ross>Mother Jones (magazine)>Sandinista National Liberation Front>Anarchism";"Dennis Ross>Judaism>Antisemitism";"Dennis Ross>George H. W. Bush>Capitalism";"Dennis Ross>Emory University>Alaska>Christianity";"Dennis Ross>George H. W. Bush>Communism";"Dennis Ross>University of Chicago>Conservatism";"Dennis Ross>Emory University>Korea>Democracy";"Dennis Ross>George H. W. Bush>Fascism";"Dennis Ross>Emory University>Alice Walker>Feminism";"Dennis Ross>California>Gerrymandering>Islamophobia";"Dennis Ross>The Jerusalem Post>Left-wing politics";"Dennis Ross>Mother Jones (magazine)>Trade union>Liberalism";"Dennis Ross>Soviet Union>Marxism";"Dennis Ross>Judaism>Nationalism";"Dennis Ross>Mother Jones (magazine)>Michael Moore>Neo-Nazism";"Dennis Ross>California>Protestantism";"Dennis Ross>The Jerusalem Post>Right-wing politics";"Dennis Ross>Judaism>Secularism";"Dennis Ross>Mother Jones (magazine)>Trade union>Socialism";"Dennis Ross>George H. W. Bush>White supremacy"
"Vern Buchanan (R)";"Vern Buchanan>Detroit>Chicago>Anarchism";"Vern Buchanan>Florida>Franklin D. Roosevelt>Antisemitism";"Vern Buchanan>Florida>Colonialism>Capitalism";"Vern Buchanan>Florida>Alabama>Christianity";"Vern Buchanan>Detroit>Oligopoly>Communism";"Vern Buchanan>Republican Party (United States)>Conservatism";"Vern Buchanan>Florida>James Madison>Democracy";"Vern Buchanan>Republican Party (United States)>Fascism";"Vern Buchanan>Detroit>Redlining>Feminism";"Vern Buchanan>Florida>Camden County, Georgia>Islamophobia";"Vern Buchanan>Detroit>Ku Klux Klan>Left-wing politics";"Vern Buchanan>Katherine Harris>Supreme Court of the United States>Liberalism";"Vern Buchanan>Florida>Fidel Castro>Marxism";"Vern Buchanan>Florida>James Madison>Nationalism";"Vern Buchanan>Detroit>Henry Ford>Neo-Nazism";"Vern Buchanan>Florida>California>Protestantism";"Vern Buchanan>Republican Party (United States)>Right-wing politics";"Vern Buchanan>Katherine Harris>Theology>Secularism";"Vern Buchanan>Florida>James Madison>Socialism";"Vern Buchanan>Florida>Louisiana>White supremacy"
"Connie Mack (R)";"Connie Mack>Chicago>Anarchism";"Connie Mack>The New York Times>Antisemitism";"Connie Mack>Owner>Trade>Capitalism";"Connie Mack>Owner>Capitalism>Christianity";"Connie Mack>Owner>Capitalism>Communism";"Connie Mack>Owner>Adam Smith>Conservatism";"Connie Mack>Owner>Capitalism>Democracy";"Connie Mack>Owner>Capitalism>Fascism";"Connie Mack>Owner>Invention>Feminism";"Connie Mack>Owner>Slavery>Islamophobia";"Connie Mack>Owner>Capitalism>Left-wing politics";"Connie Mack>Owner>Capitalism>Liberalism";"Connie Mack>Owner>Capitalism>Marxism";"Connie Mack>Owner>Adam Smith>Nationalism";"Connie Mack>Ireland>Lansdowne Road>Neo-Nazism";"Connie Mack>Knights of Columbus>Protestantism";"Connie Mack>Owner>Protectionism>Right-wing politics";"Connie Mack>Owner>Adam Smith>Secularism";"Connie Mack>Owner>Capitalism>Socialism";"Connie Mack>Owner>Slavery>White supremacy"
"Bill Posey (R)";"Bill Posey>Thad Altman>Libertarian Party (United States)>Anarchism";"Bill Posey>Hate crime>Antisemitism";"Bill Posey>Florida>Colonialism>Capitalism";"Bill Posey>Florida>Alabama>Christianity";"Bill Posey>Russia>Communism";"Bill Posey>Republican Party (United States)>Conservatism";"Bill Posey>Florida>James Madison>Democracy";"Bill Posey>Republican Party (United States)>Fascism";"Bill Posey>LGBT>Feminism";"Bill Posey>Hate crime>Islamophobia";"Bill Posey>Dave Weldon>World War II>Left-wing politics";"Bill Posey>Washington, D.C.>American Revolution>Liberalism";"Bill Posey>Florida>Fidel Castro>Marxism";"Bill Posey>Florida>James Madison>Nationalism";"Bill Posey>United States House of Representatives>List of political parties in the United States>Neo-Nazism";"Bill Posey>Florida>California>Protestantism";"Bill Posey>Republican Party (United States)>Right-wing politics";"Bill Posey>Dave Weldon>Christian right>Secularism";"Bill Posey>Florida>James Madison>Socialism";"Bill Posey>Hate crime>White supremacy"
"Frederica Wilson (D)";"Frederica Wilson>Miami>Chicago>Anarchism";"Frederica Wilson>The New York Times>Antisemitism";"Frederica Wilson>Florida>Colonialism>Capitalism";"Frederica Wilson>Florida>Alabama>Christianity";"Frederica Wilson>Democratic Party (United States)>Left-wing politics>Communism";"Frederica Wilson>Florida>Republican Party (United States)>Conservatism";"Frederica Wilson>Florida>James Madison>Democracy";"Frederica Wilson>Florida>Republican Party (United States)>Fascism";"Frederica Wilson>Kendrick Meek>Affirmative action>Feminism";"Frederica Wilson>Florida>Camden County, Georgia>Islamophobia";"Frederica Wilson>Miami>Ku Klux Klan>Left-wing politics";"Frederica Wilson>Miami>Christianity>Liberalism";"Frederica Wilson>Florida>Fidel Castro>Marxism";"Frederica Wilson>Florida>James Madison>Nationalism";"Frederica Wilson>Miami>Ku Klux Klan>Neo-Nazism";"Frederica Wilson>Florida>California>Protestantism";"Frederica Wilson>Florida>Republican Party (United States)>Right-wing politics";"Frederica Wilson>Miami>Christianity>Secularism";"Frederica Wilson>Florida>James Madison>Socialism";"Frederica Wilson>Florida>Louisiana>White supremacy"
"Ileana Ros-Lehtinen (R)";"Ileana Ros-Lehtinen>Ed Royce>Privatization>Anarchism";"Ileana Ros-Lehtinen>Hate crime>Antisemitism";"Ileana Ros-Lehtinen>Jimmy Carter>Capitalism";"Ileana Ros-Lehtinen>Florida>Alabama>Christianity";"Ileana Ros-Lehtinen>Jimmy Carter>Communism";"Ileana Ros-Lehtinen>Republican Party (United States)>Conservatism";"Ileana Ros-Lehtinen>Sudan>Democracy";"Ileana Ros-Lehtinen>Jimmy Carter>Fascism";"Ileana Ros-Lehtinen>LGBT>Feminism";"Ileana Ros-Lehtinen>Hate crime>Islamophobia";"Ileana Ros-Lehtinen>Claude Pepper>World War II>Left-wing politics";"Ileana Ros-Lehtinen>Claude Pepper>Joseph Stalin>Liberalism";"Ileana Ros-Lehtinen>Sudan>Marxism";"Ileana Ros-Lehtinen>Fidel Castro>Nationalism";"Ileana Ros-Lehtinen>United States House of Representatives>List of political parties in the United States>Neo-Nazism";"Ileana Ros-Lehtinen>Florida>California>Protestantism";"Ileana Ros-Lehtinen>Republican Party (United States)>Right-wing politics";"Ileana Ros-Lehtinen>Claude Pepper>Isaiah Berlin>Secularism";"Ileana Ros-Lehtinen>Florida>James Madison>Socialism";"Ileana Ros-Lehtinen>Hate crime>White supremacy"
"Ted Deutch (D)";"Ted Deutch>Bethlehem, Pennsylvania>Industrial Revolution>Anarchism";"Ted Deutch>Florida>Franklin D. Roosevelt>Antisemitism";"Ted Deutch>Florida>Colonialism>Capitalism";"Ted Deutch>Florida>Alabama>Christianity";"Ted Deutch>Bethlehem, Pennsylvania>Bethlehem>Communism";"Ted Deutch>Florida>Republican Party (United States)>Conservatism";"Ted Deutch>Florida>James Madison>Democracy";"Ted Deutch>Florida>Republican Party (United States)>Fascism";"Ted Deutch>Pennsylvania>Multiculturalism>Feminism";"Ted Deutch>Florida>Camden County, Georgia>Islamophobia";"Ted Deutch>University of Michigan>Left-wing politics";"Ted Deutch>Robert Wexler>Think tank>Liberalism";"Ted Deutch>Florida>Fidel Castro>Marxism";"Ted Deutch>Florida>James Madison>Nationalism";"Ted Deutch>Democratic Party (United States)>White supremacy>Neo-Nazism";"Ted Deutch>Florida>California>Protestantism";"Ted Deutch>Florida>Republican Party (United States)>Right-wing politics";"Ted Deutch>Robert Wexler>Judaism>Secularism";"Ted Deutch>Florida>James Madison>Socialism";"Ted Deutch>Florida>Louisiana>White supremacy"
"Debbie Wasserman Schultz (D)";"Debbie Wasserman Schultz>Tim Kaine>Libertarian Party (United States)>Anarchism";"Debbie Wasserman Schultz>Florida>Franklin D. Roosevelt>Antisemitism";"Debbie Wasserman Schultz>Florida>Colonialism>Capitalism";"Debbie Wasserman Schultz>Alabama>Christianity";"Debbie Wasserman Schultz>Tim Kaine>Capital punishment>Communism";"Debbie Wasserman Schultz>Arlen Specter>Conservatism";"Debbie Wasserman Schultz>Political science>Democracy";"Debbie Wasserman Schultz>Florida>Republican Party (United States)>Fascism";"Debbie Wasserman Schultz>Tim Kaine>Redlining>Feminism";"Debbie Wasserman Schultz>Florida>Camden County, Georgia>Islamophobia";"Debbie Wasserman Schultz>World War II>Left-wing politics";"Debbie Wasserman Schultz>Christianity>Liberalism";"Debbie Wasserman Schultz>Christianity>Marxism";"Debbie Wasserman Schultz>World War II>Nationalism";"Debbie Wasserman Schultz>New York City>Terrorism>Neo-Nazism";"Debbie Wasserman Schultz>Armageddon>Protestantism";"Debbie Wasserman Schultz>World War II>Right-wing politics";"Debbie Wasserman Schultz>Christianity>Secularism";"Debbie Wasserman Schultz>Christianity>Socialism";"Debbie Wasserman Schultz>Florida>Louisiana>White supremacy"
"Allen West (politician) (R)";"Allen West (politician)>Left-wing politics>Anarchism";"Allen West (politician)>Florida>Franklin D. Roosevelt>Antisemitism";"Allen West (politician)>Left-wing politics>Capitalism";"Allen West (politician)>Florida>Alabama>Christianity";"Allen West (politician)>John Stuart Mill>Communism";"Allen West (politician)>John Stuart Mill>Conservatism";"Allen West (politician)>John Stuart Mill>Democracy";"Allen West (politician)>John Stuart Mill>Fascism";"Allen West (politician)>Left-wing politics>Feminism";"Allen West (politician)>Muhammad>Islamophobia";"Allen West (politician)>Palestine Liberation Organization>Left-wing politics";"Allen West (politician)>John Stuart Mill>Liberalism";"Allen West (politician)>Left-wing politics>Marxism";"Allen West (politician)>Left-wing politics>Nationalism";"Allen West (politician)>Atlanta>Leo Frank>Neo-Nazism";"Allen West (politician)>Florida>California>Protestantism";"Allen West (politician)>Left-wing politics>Right-wing politics";"Allen West (politician)>John Stuart Mill>Secularism";"Allen West (politician)>John Stuart Mill>Socialism";"Allen West (politician)>Vietnam War>White supremacy"
"Alcee Hastings (D)";"Alcee Hastings>Democratic Party (United States)>Thomas Jefferson>Anarchism";"Alcee Hastings>Florida>Franklin D. Roosevelt>Antisemitism";"Alcee Hastings>Jimmy Carter>Capitalism";"Alcee Hastings>Florida>Alabama>Christianity";"Alcee Hastings>Jimmy Carter>Communism";"Alcee Hastings>Supreme Court of the United States>Conservatism";"Alcee Hastings>Florida>James Madison>Democracy";"Alcee Hastings>Jimmy Carter>Fascism";"Alcee Hastings>Altamonte Springs, Florida>Marriage>Feminism";"Alcee Hastings>Florida>Camden County, Georgia>Islamophobia";"Alcee Hastings>Blue Dog Coalition>Left-wing politics";"Alcee Hastings>Supreme Court of the United States>Liberalism";"Alcee Hastings>Florida>Fidel Castro>Marxism";"Alcee Hastings>Florida>James Madison>Nationalism";"Alcee Hastings>Democratic Party (United States)>White supremacy>Neo-Nazism";"Alcee Hastings>Florida>California>Protestantism";"Alcee Hastings>Republican Party (United States)>Right-wing politics";"Alcee Hastings>Democratic Party (United States)>Thomas Jefferson>Secularism";"Alcee Hastings>Florida>James Madison>Socialism";"Alcee Hastings>Jimmy Carter>White supremacy"
"Sandy Adams (R)";"Sandy Adams>Tom Feeney>Conservatism>Anarchism";"Sandy Adams>Florida>Franklin D. Roosevelt>Antisemitism";"Sandy Adams>Florida>Colonialism>Capitalism";"Sandy Adams>Alaska>Christianity";"Sandy Adams>Tom Feeney>Conservatism>Communism";"Sandy Adams>Republican Party (United States)>Conservatism";"Sandy Adams>Florida>James Madison>Democracy";"Sandy Adams>Republican Party (United States)>Fascism";"Sandy Adams>Tom Feeney>Conservatism>Feminism";"Sandy Adams>Florida>Camden County, Georgia>Islamophobia";"Sandy Adams>Tom Feeney>Conservatism>Left-wing politics";"Sandy Adams>Tom Feeney>Conservatism>Liberalism";"Sandy Adams>Florida>Fidel Castro>Marxism";"Sandy Adams>Florida>James Madison>Nationalism";"Sandy Adams>Wyandotte, Michigan>Henry Ford>Neo-Nazism";"Sandy Adams>Florida>California>Protestantism";"Sandy Adams>Republican Party (United States)>Right-wing politics";"Sandy Adams>Tom Feeney>Conservatism>Secularism";"Sandy Adams>Florida>James Madison>Socialism";"Sandy Adams>Florida>Louisiana>White supremacy"
"David Rivera (R)";"David Rivera>New York City, New York>Manhattan>Anarchism";"David Rivera>New York City, New York>Statue of Liberty>Antisemitism";"David Rivera>New York City, New York>Netherlands>Capitalism";"David Rivera>New York City, New York>Asia>Christianity";"David Rivera>New York City, New York>Manhattan>Communism";"David Rivera>Republican Party (United States)>Conservatism";"David Rivera>Political science>Democracy";"David Rivera>Republican Party (United States)>Fascism";"David Rivera>New York City, New York>Slavery>Feminism";"David Rivera>New York City, New York>Slavery>Islamophobia";"David Rivera>New York City, New York>World War II>Left-wing politics";"David Rivera>Mario Diaz-Balart>El Salvador>Liberalism";"David Rivera>Mario Diaz-Balart>Fidel Castro>Marxism";"David Rivera>Mario Diaz-Balart>Fidel Castro>Nationalism";"David Rivera>New York City, New York>Terrorism>Neo-Nazism";"David Rivera>New York City, New York>Long Island>Protestantism";"David Rivera>Republican Party (United States)>Right-wing politics";"David Rivera>Mario Diaz-Balart>United Kingdom>Secularism";"David Rivera>New York City, New York>Benjamin Franklin>Socialism";"David Rivera>Mario Diaz-Balart>Fidel Castro>White supremacy"
"Jack Kingston (R)";"Jack Kingston>Dennis Hastert>Philosophy of education>Anarchism";"Jack Kingston>Dennis Hastert>The New York Times>Antisemitism";"Jack Kingston>Economics>Capitalism";"Jack Kingston>Georgia (U.S. state)>Alabama>Christianity";"Jack Kingston>Jimmy Carter>Communism";"Jack Kingston>Republican Party (United States)>Conservatism";"Jack Kingston>Dennis Hastert>Lithuania>Democracy";"Jack Kingston>Jimmy Carter>Fascism";"Jack Kingston>Dennis Hastert>Philosophy of education>Feminism";"Jack Kingston>Dennis Hastert>Al-Qaeda>Islamophobia";"Jack Kingston>Dennis Hastert>Plan Colombia>Left-wing politics";"Jack Kingston>Georgia (U.S. state)>American Revolution>Liberalism";"Jack Kingston>Dennis Hastert>Al-Qaeda>Marxism";"Jack Kingston>Bryan, Texas>Cooking>Nationalism";"Jack Kingston>Dennis Hastert>American Civil Liberties Union>Neo-Nazism";"Jack Kingston>Dennis Hastert>Arkansas>Protestantism";"Jack Kingston>Republican Party (United States)>Right-wing politics";"Jack Kingston>Georgia (U.S. state)>American Revolution>Secularism";"Jack Kingston>Dennis Hastert>Federal Bureau of Investigation>Socialism";"Jack Kingston>Jimmy Carter>White supremacy"
"Sanford Bishop (D)";"Sanford Bishop>Mobile, Alabama>Industrial Revolution>Anarchism";"Sanford Bishop>The New York Times>Antisemitism";"Sanford Bishop>Georgia (U.S. state)>American Revolution>Capitalism";"Sanford Bishop>Alabama>Christianity";"Sanford Bishop>Georgia (U.S. state)>Jimmy Carter>Communism";"Sanford Bishop>Georgia (U.S. state)>Republican Party (United States)>Conservatism";"Sanford Bishop>Georgia (U.S. state)>American Revolution>Democracy";"Sanford Bishop>Georgia (U.S. state)>Republican Party (United States)>Fascism";"Sanford Bishop>Georgia (U.S. state)>Alice Walker>Feminism";"Sanford Bishop>Georgia (U.S. state)>Southern Company>Islamophobia";"Sanford Bishop>Georgia (U.S. state)>Coca-Cola>Left-wing politics";"Sanford Bishop>Georgia (U.S. state)>American Revolution>Liberalism";"Sanford Bishop>Georgia (U.S. state)>Soviet Union>Marxism";"Sanford Bishop>Mobile, Alabama>James Madison>Nationalism";"Sanford Bishop>Mobile, Alabama>White supremacy>Neo-Nazism";"Sanford Bishop>Georgia (U.S. state)>Hindu>Protestantism";"Sanford Bishop>The Washington Times>Right-wing politics";"Sanford Bishop>United Kingdom>Secularism";"Sanford Bishop>Mobile, Alabama>James Madison>Socialism";"Sanford Bishop>Louisiana>White supremacy"
"Lynn Westmoreland (R)";"Lynn Westmoreland>National Republican Congressional Committee>Conservatism>Anarchism";"Lynn Westmoreland>Gerrymandering>Antisemitism";"Lynn Westmoreland>National Republican Congressional Committee>Conservatism>Capitalism";"Lynn Westmoreland>Paul Ryan>Christmas>Christianity";"Lynn Westmoreland>National Republican Congressional Committee>Conservatism>Communism";"Lynn Westmoreland>Republican Party (United States)>Conservatism";"Lynn Westmoreland>National Republican Congressional Committee>Conservatism>Democracy";"Lynn Westmoreland>Republican Party (United States)>Fascism";"Lynn Westmoreland>Gerrymandering>Feminism";"Lynn Westmoreland>Gerrymandering>Islamophobia";"Lynn Westmoreland>National Republican Congressional Committee>Conservatism>Left-wing politics";"Lynn Westmoreland>National Republican Congressional Committee>Conservatism>Liberalism";"Lynn Westmoreland>Paul Ryan>Privatization>Marxism";"Lynn Westmoreland>National Republican Congressional Committee>Conservatism>Nationalism";"Lynn Westmoreland>Atlanta>Leo Frank>Neo-Nazism";"Lynn Westmoreland>John Boehner>Crucifix>Protestantism";"Lynn Westmoreland>Republican Party (United States)>Right-wing politics";"Lynn Westmoreland>National Republican Congressional Committee>Conservatism>Secularism";"Lynn Westmoreland>National Republican Congressional Committee>Conservatism>Socialism";"Lynn Westmoreland>Gerrymandering>White supremacy"
"Hank Johnson (D)";"Hank Johnson>Cynthia McKinney>Political party>Anarchism";"Hank Johnson>Anti-semitic>Antisemitism";"Hank Johnson>Georgia (U.S. state)>American Revolution>Capitalism";"Hank Johnson>Alabama>Christianity";"Hank Johnson>Georgia (U.S. state)>Jimmy Carter>Communism";"Hank Johnson>Georgia (U.S. state)>Republican Party (United States)>Conservatism";"Hank Johnson>Georgia (U.S. state)>American Revolution>Democracy";"Hank Johnson>Ku Klux Klan>Fascism";"Hank Johnson>Georgia (U.S. state)>Alice Walker>Feminism";"Hank Johnson>Ku Klux Klan>Islamophobia";"Hank Johnson>Ku Klux Klan>Left-wing politics";"Hank Johnson>Georgia (U.S. state)>American Revolution>Liberalism";"Hank Johnson>Georgia (U.S. state)>Soviet Union>Marxism";"Hank Johnson>Cynthia McKinney>Antisemitism>Nationalism";"Hank Johnson>Ku Klux Klan>Neo-Nazism";"Hank Johnson>Ku Klux Klan>Protestantism";"Hank Johnson>Georgia (U.S. state)>Republican Party (United States)>Right-wing politics";"Hank Johnson>Georgia (U.S. state)>American Revolution>Secularism";"Hank Johnson>Cynthia McKinney>Democracy>Socialism";"Hank Johnson>Ku Klux Klan>White supremacy"
"Rob Woodall (R)";"Rob Woodall>Athens, Georgia>Athens>Anarchism";"Rob Woodall>Georgia (U.S. state)>Synagogue>Antisemitism";"Rob Woodall>Georgia (U.S. state)>American Revolution>Capitalism";"Rob Woodall>Georgia (U.S. state)>Alabama>Christianity";"Rob Woodall>Georgia (U.S. state)>Jimmy Carter>Communism";"Rob Woodall>Republican Party (United States)>Conservatism";"Rob Woodall>Georgia (U.S. state)>American Revolution>Democracy";"Rob Woodall>Republican Party (United States)>Fascism";"Rob Woodall>Georgia (U.S. state)>Alice Walker>Feminism";"Rob Woodall>Southern Company>Islamophobia";"Rob Woodall>Georgia (U.S. state)>Coca-Cola>Left-wing politics";"Rob Woodall>Georgia (U.S. state)>American Revolution>Liberalism";"Rob Woodall>Georgia (U.S. state)>Soviet Union>Marxism";"Rob Woodall>Athens, Georgia>Benjamin Franklin>Nationalism";"Rob Woodall>United States>Henry Ford>Neo-Nazism";"Rob Woodall>Georgia (U.S. state)>Hindu>Protestantism";"Rob Woodall>Republican Party (United States)>Right-wing politics";"Rob Woodall>Georgia (U.S. state)>American Revolution>Secularism";"Rob Woodall>Athens, Georgia>Plato>Socialism";"Rob Woodall>Georgia (U.S. state)>North Carolina>White supremacy"
"Austin Scott (politician) (R)";"Austin Scott (politician)>Jim Marshall (Georgia)>Adam Smith>Anarchism";"Austin Scott (politician)>Georgia (U.S. State)>Synagogue>Antisemitism";"Austin Scott (politician)>Georgia (U.S. State)>American Revolution>Capitalism";"Austin Scott (politician)>Georgia (U.S. State)>Alabama>Christianity";"Austin Scott (politician)>Capital punishment>Communism";"Austin Scott (politician)>Republican Party (United States)>Conservatism";"Austin Scott (politician)>Georgia (U.S. State)>American Revolution>Democracy";"Austin Scott (politician)>Republican Party (United States)>Fascism";"Austin Scott (politician)>Georgia (U.S. State)>Alice Walker>Feminism";"Austin Scott (politician)>Georgia (U.S. State)>Southern Company>Islamophobia";"Austin Scott (politician)>Georgia (U.S. State)>Coca-Cola>Left-wing politics";"Austin Scott (politician)>Georgia (U.S. State)>American Revolution>Liberalism";"Austin Scott (politician)>Georgia (U.S. State)>Soviet Union>Marxism";"Austin Scott (politician)>Jim Marshall (Georgia)>Adam Smith>Nationalism";"Austin Scott (politician)>United States>Henry Ford>Neo-Nazism";"Austin Scott (politician)>Georgia (U.S. State)>Hindu>Protestantism";"Austin Scott (politician)>Republican Party (United States)>Right-wing politics";"Austin Scott (politician)>Georgia (U.S. State)>American Revolution>Secularism";"Austin Scott (politician)>Jim Marshall (Georgia)>Adam Smith>Socialism";"Austin Scott (politician)>Georgia (U.S. State)>North Carolina>White supremacy"
"Tom Graves (R)";"Tom Graves>St. Petersburg, Florida>Catalonia>Anarchism";"Tom Graves>Georgia (U.S. State)>Synagogue>Antisemitism";"Tom Graves>Georgia (U.S. State)>American Revolution>Capitalism";"Tom Graves>Georgia (U.S. State)>Alabama>Christianity";"Tom Graves>Georgia (U.S. State)>Jimmy Carter>Communism";"Tom Graves>Republican Party (United States)>Conservatism";"Tom Graves>Georgia (U.S. State)>American Revolution>Democracy";"Tom Graves>Republican Party (United States)>Fascism";"Tom Graves>Georgia (U.S. State)>Alice Walker>Feminism";"Tom Graves>Georgia (U.S. State)>Southern Company>Islamophobia";"Tom Graves>Georgia (U.S. State)>Coca-Cola>Left-wing politics";"Tom Graves>Georgia (U.S. State)>American Revolution>Liberalism";"Tom Graves>Georgia (U.S. State)>Soviet Union>Marxism";"Tom Graves>Florida>James Madison>Nationalism";"Tom Graves>United States House of Representatives>List of political parties in the United States>Neo-Nazism";"Tom Graves>Georgia (U.S. State)>Hindu>Protestantism";"Tom Graves>Republican Party (United States)>Right-wing politics";"Tom Graves>Georgia (U.S. State)>American Revolution>Secularism";"Tom Graves>St. Petersburg, Florida>Catalonia>Socialism";"Tom Graves>Georgia (U.S. State)>North Carolina>White supremacy"
"Paul Broun (R)";"Paul Broun>Atlanta, Georgia>Chicago>Anarchism";"Paul Broun>The New York Times>Antisemitism";"Paul Broun>Georgia (U.S. state)>American Revolution>Capitalism";"Paul Broun>Georgia (U.S. state)>Alabama>Christianity";"Paul Broun>Georgia (U.S. state)>Jimmy Carter>Communism";"Paul Broun>Republican Party (United States)>Conservatism";"Paul Broun>Georgia (U.S. state)>American Revolution>Democracy";"Paul Broun>Republican Party (United States)>Fascism";"Paul Broun>Georgia (U.S. state)>Alice Walker>Feminism";"Paul Broun>Georgia (U.S. state)>Southern Company>Islamophobia";"Paul Broun>Christian right>Left-wing politics";"Paul Broun>Georgia (U.S. state)>American Revolution>Liberalism";"Paul Broun>Georgia (U.S. state)>Soviet Union>Marxism";"Paul Broun>Atlanta, Georgia>Antisemitism>Nationalism";"Paul Broun>Atlanta, Georgia>Leo Frank>Neo-Nazism";"Paul Broun>Georgia (U.S. state)>Hindu>Protestantism";"Paul Broun>Republican Party (United States)>Right-wing politics";"Paul Broun>Christian right>Secularism";"Paul Broun>Republican Party (United States)>Classical liberalism>Socialism";"Paul Broun>Southern Baptist Convention>White supremacy"
"Phil Gingrey (R)";"Phil Gingrey>Bob Barr>Libertarian Party (United States)>Anarchism";"Phil Gingrey>Georgia (U.S. state)>Synagogue>Antisemitism";"Phil Gingrey>George H. W. Bush>Capitalism";"Phil Gingrey>Georgia (U.S. state)>Alabama>Christianity";"Phil Gingrey>George H. W. Bush>Communism";"Phil Gingrey>Republican Party (United States)>Conservatism";"Phil Gingrey>Georgia (U.S. state)>American Revolution>Democracy";"Phil Gingrey>George H. W. Bush>Fascism";"Phil Gingrey>Georgia (U.S. state)>Alice Walker>Feminism";"Phil Gingrey>Georgia (U.S. state)>Southern Company>Islamophobia";"Phil Gingrey>Georgia (U.S. state)>Coca-Cola>Left-wing politics";"Phil Gingrey>Georgia (U.S. state)>American Revolution>Liberalism";"Phil Gingrey>Georgia (U.S. state)>Soviet Union>Marxism";"Phil Gingrey>Bob Barr>Civil liberties>Nationalism";"Phil Gingrey>Bob Barr>American Civil Liberties Union>Neo-Nazism";"Phil Gingrey>Georgia (U.S. state)>Hindu>Protestantism";"Phil Gingrey>Republican Party (United States)>Right-wing politics";"Phil Gingrey>Georgia (U.S. state)>American Revolution>Secularism";"Phil Gingrey>Bob Barr>Ayn Rand>Socialism";"Phil Gingrey>George H. W. Bush>White supremacy"
"John Barrow (U.S. politician) (D)";"John Barrow (U.S. politician)>Athens, Georgia>Athens>Anarchism";"John Barrow (U.S. politician)>Georgia (U.S. state)>Synagogue>Antisemitism";"John Barrow (U.S. politician)>Georgia (U.S. state)>American Revolution>Capitalism";"John Barrow (U.S. politician)>Georgia (U.S. state)>Alabama>Christianity";"John Barrow (U.S. politician)>Georgia (U.S. state)>Jimmy Carter>Communism";"John Barrow (U.S. politician)>Georgia (U.S. state)>Republican Party (United States)>Conservatism";"John Barrow (U.S. politician)>Georgia (U.S. state)>American Revolution>Democracy";"John Barrow (U.S. politician)>Georgia (U.S. state)>Republican Party (United States)>Fascism";"John Barrow (U.S. politician)>Georgia (U.S. state)>Alice Walker>Feminism";"John Barrow (U.S. politician)>Georgia (U.S. state)>Southern Company>Islamophobia";"John Barrow (U.S. politician)>World War II>Left-wing politics";"John Barrow (U.S. politician)>Georgia (U.S. state)>American Revolution>Liberalism";"John Barrow (U.S. politician)>Georgia (U.S. state)>Soviet Union>Marxism";"John Barrow (U.S. politician)>World War II>Nationalism";"John Barrow (U.S. politician)>United States>Henry Ford>Neo-Nazism";"John Barrow (U.S. politician)>Georgia (U.S. state)>Hindu>Protestantism";"John Barrow (U.S. politician)>World War II>Right-wing politics";"John Barrow (U.S. politician)>Georgia (U.S. state)>American Revolution>Secularism";"John Barrow (U.S. politician)>Athens, Georgia>Plato>Socialism";"John Barrow (U.S. politician)>Georgia (U.S. state)>North Carolina>White supremacy"
"David Scott (D)";"David Scott>astronaut>Socialism>Anarchism";"David Scott>The New York Times>Antisemitism";"David Scott>Apollo program>Capitalism";"David Scott>San Antonio>Canary Islands>Christianity";"David Scott>NASA>Dwight D. Eisenhower>Communism";"David Scott>NASA>Republican Party (United States)>Conservatism";"David Scott>astronaut>Poland>Democracy";"David Scott>Soviet Union>Fascism";"David Scott>astronaut>Socialism>Feminism";"David Scott>San Antonio>Sunni Islam>Islamophobia";"David Scott>University of Michigan>Left-wing politics";"David Scott>astronaut>Socialism>Liberalism";"David Scott>Soviet Union>Marxism";"David Scott>astronaut>Socialism>Nationalism";"David Scott>United States Military Academy>Hermann Göring>Neo-Nazism";"David Scott>California>Protestantism";"David Scott>NASA>Republican Party (United States)>Right-wing politics";"David Scott>San Antonio>Spain>Secularism";"David Scott>Astronaut>Socialism";"David Scott>NASA>Space Race>White supremacy"
